403739,9/4/2013 0:10,9/4/2013 1:12,662,3684,26,McClurg Ct & Illinois St,26,McClurg Ct & Illinois St,Customer,null,null,Near North Side,41.891,-87.6173,Near North Side,41.891,-87.6173,0
403740,9/4/2013 0:11,9/4/2013 1:12,1710,3696,26,McClurg Ct & Illinois St,26,McClurg Ct & Illinois St,Customer,null,null,Near North Side,41.891,-87.6173,Near North Side,41.891,-87.6173,0
403741,9/4/2013 0:14,9/4/2013 1:49,1552,5706,45,Michigan Ave & Congress Pkwy,199,Wabash Ave & Grand Ave,Customer,null,null,The Loop,41.8761,-87.6244,Near North Side,41.8917,-87.6269,1753.10928044064
403742,9/4/2013 0:14,9/4/2013 0:35,910,1275,45,Michigan Ave & Congress Pkwy,199,Wabash Ave & Grand Ave,Customer,null,null,The Loop,41.8761,-87.6244,Near North Side,41.8917,-87.6269,1753.10928044064
403743,9/4/2013 0:17,9/4/2013 1:01,1234,2621,144,Larrabee St & Webster Ave,144,Larrabee St & Webster Ave,Customer,null,null,Lincoln Park,41.9217,-87.644,Lincoln Park,41.9217,-87.644,0
403744,9/4/2013 0:20,9/4/2013 0:55,555,2082,26,McClurg Ct & Illinois St,197,Michigan Ave & Madison St,Customer,null,null,Near North Side,41.891,-87.6173,The Loop,41.8821,-87.6251,1181.49038069626
403745,9/4/2013 0:21,9/4/2013 0:31,1460,562,59,Wabash Ave & Roosevelt Rd,174,Canal St & Madison St,Customer,null,null,The Loop,41.8682,-87.6263,Near West Side,41.8821,-87.6398,1913.65891231685
403747,9/4/2013 0:25,9/4/2013 0:48,1418,1425,26,McClurg Ct & Illinois St,90,Millennium Park,Customer,null,null,Near North Side,41.891,-87.6173,The Loop,41.881,-87.6241,1244.13071441751
403748,9/4/2013 0:26,9/4/2013 0:51,1684,1516,26,McClurg Ct & Illinois St,43,Michigan Ave & Washington St,Customer,null,null,Near North Side,41.891,-87.6173,The Loop,41.8839,-87.6246,999.35991164109
403749,9/4/2013 0:26,9/4/2013 0:57,893,1821,26,McClurg Ct & Illinois St,197,Michigan Ave & Madison St,Customer,null,null,Near North Side,41.891,-87.6173,The Loop,41.8821,-87.6251,1181.49038069626
403750,9/4/2013 0:27,9/4/2013 0:37,361,647,140,Dearborn Pkwy & Delaware Pl,49,Dearborn St & Monroe St,Customer,null,null,Near North Side,41.899,-87.6299,The Loop,41.8813,-87.6295,1964.82592827202
403751,9/4/2013 0:27,9/4/2013 1:11,1651,2663,24,Fairbanks Ct & Grand Ave,24,Fairbanks Ct & Grand Ave,Customer,null,null,Near North Side,41.8919,-87.6206,Near North Side,41.8919,-87.6206,0
403752,9/4/2013 0:27,9/4/2013 0:49,79,1312,26,McClurg Ct & Illinois St,90,Millennium Park,Customer,null,null,Near North Side,41.891,-87.6173,The Loop,41.881,-87.6241,1244.13071441751
403753,9/4/2013 0:28,9/4/2013 0:48,599,1206,216,California Ave & Division St,216,California Ave & Division St,Customer,null,null,West Town,41.903,-87.6975,West Town,41.903,-87.6975,0
403756,9/4/2013 0:31,9/4/2013 0:47,1693,934,220,Hampden Ct & Diversey Pkwy,177,Theater on the Lake,Customer,null,null,Lake View,41.9326,-87.6424,Lincoln Park,41.9263,-87.6308,1189.22280878957
403757,9/4/2013 0:31,9/4/2013 0:43,108,681,220,Hampden Ct & Diversey Pkwy,177,Theater on the Lake,Customer,null,null,Lake View,41.9326,-87.6424,Lincoln Park,41.9263,-87.6308,1189.22280878957
