trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthday,from_community,from_station_latt,from_station_long,to_community,to_station_latt,to_station_long,dist_meters
74173,7/18/2013 0:00,7/18/2013 0:11,112,688,77,Clinton St & Madison St,59,Wabash Ave & Roosevelt Rd,Customer,null,null,Near West Side,41.8816,-87.6413,The Loop,41.8682,-87.6263,1942.91739605394
74174,7/18/2013 0:03,7/18/2013 0:29,296,1554,30,Ashland Ave & Augusta Blvd,14,Morgan St & 18th St,Customer,null,null,West Town,41.8996,-87.6677,Lower West Side,41.8581,-87.6511,4817.70099982119
74175,7/18/2013 0:03,7/18/2013 0:29,722,1559,30,Ashland Ave & Augusta Blvd,14,Morgan St & 18th St,Customer,null,null,West Town,41.8996,-87.6677,Lower West Side,41.8581,-87.6511,4817.70099982119
74177,7/18/2013 0:05,7/18/2013 0:30,520,1477,25,Michigan Ave & Pearson St,59,Wabash Ave & Roosevelt Rd,Customer,null,null,Near North Side,41.8977,-87.6235,The Loop,41.8682,-87.6263,3284.46531836749
74178,7/18/2013 0:09,7/18/2013 0:28,330,1088,25,Michigan Ave & Pearson St,17,Wood St & Division St,Customer,null,null,Near North Side,41.8977,-87.6235,West Town,41.9033,-87.6727,4132.36147539447
74179,7/18/2013 0:17,7/18/2013 0:38,648,1213,34,Cannon Dr & Fullerton Ave,46,Wells St & Walton St,Customer,null,null,Lincoln Park,41.9268,-87.6344,Near North Side,41.8999,-87.6344,2979.60455347195
74180,7/18/2013 0:18,7/18/2013 0:37,627,1188,34,Cannon Dr & Fullerton Ave,46,Wells St & Walton St,Customer,null,null,Lincoln Park,41.9268,-87.6344,Near North Side,41.8999,-87.6344,2979.60455347195
74182,7/18/2013 0:20,7/18/2013 4:03,324,13350,62,McCormick Place,62,McCormick Place,Customer,null,null,Near South Side,41.8514,-87.6188,Near South Side,41.8514,-87.6188,0
74183,7/18/2013 0:20,7/18/2013 4:03,65,13350,62,McCormick Place,62,McCormick Place,Customer,null,null,Near South Side,41.8514,-87.6188,Near South Side,41.8514,-87.6188,0
74184,7/18/2013 0:21,7/18/2013 0:40,318,1147,69,Damen Ave & Pierce Ave,181,LaSalle St & Illinois St,Customer,null,null,West Town,41.9094,-87.6777,Near North Side,41.8908,-87.6321,4315.97161334235
74185,7/18/2013 0:24,7/18/2013 7:55,758,27027,99,Lake Shore Dr & Ohio St,81,Daley Center Plaza,Customer,null,null,Near North Side,41.8926,-87.6145,The Loop,41.8842,-87.6296,1565.7204485361
74186,7/18/2013 0:25,7/18/2013 0:37,799,715,99,Lake Shore Dr & Ohio St,99,Lake Shore Dr & Ohio St,Customer,null,null,Near North Side,41.8926,-87.6145,Near North Side,41.8926,-87.6145,0
74187,7/18/2013 0:25,7/18/2013 0:56,573,1848,232,Pine Grove Ave & Addison St,17,Wood St & Division St,Customer,null,null,Lake View,41.9493,-87.6463,West Town,41.9033,-87.6727,5555.0795227865
74188,7/18/2013 0:25,7/18/2013 0:56,888,1835,24,Fairbanks Ct & Grand Ave,17,Wood St & Division St,Customer,null,null,Near North Side,41.8919,-87.6206,West Town,41.9033,-87.6727,4507.71729112738
74190,7/18/2013 0:30,7/18/2013 0:39,97,517,22,May St & Taylor St,14,Morgan St & 18th St,Customer,null,null,Near West Side,41.8695,-87.6555,Lower West Side,41.8581,-87.6511,1317.74492906688
74191,7/18/2013 0:40,7/18/2013 0:59,112,1181,59,Wabash Ave & Roosevelt Rd,22,May St & Taylor St,Customer,null,null,The Loop,41.8682,-87.6263,Near West Side,41.8695,-87.6555,2430.24905874067
74193,7/18/2013 0:40,7/18/2013 1:07,452,1583,66,Clinton St & Lake St,56,Desplaines St & Kinzie St,Customer,null,null,Near West Side,41.8858,-87.6414,Near West Side,41.8887,-87.6444,409.017795257823
74195,7/18/2013 0:54,7/18/2013 3:09,799,8108,99,Lake Shore Dr & Ohio St,99,Lake Shore Dr & Ohio St,Customer,null,null,Near North Side,41.8926,-87.6145,Near North Side,41.8926,-87.6145,0
74196,7/18/2013 1:07,7/18/2013 1:22,660,912,56,Desplaines St & Kinzie St,285,Wood St & Grand Ave,Customer,null,null,Near West Side,41.8887,-87.6444,West Town,41.8911,-87.672,2304.78503537415
74197,7/18/2013 1:08,7/18/2013 2:22,38,4415,85,Michigan Ave & Oak St,46,Wells St & Walton St,Customer,null,null,Near North Side,41.901,-87.6238,Near North Side,41.8999,-87.6344,891.396554238945
74199,7/18/2013 1:12,7/18/2013 1:28,652,977,56,Desplaines St & Kinzie St,69,Damen Ave & Pierce Ave,Customer,null,null,Near West Side,41.8887,-87.6444,West Town,41.9094,-87.6777,3589.72348667961
74200,7/18/2013 1:12,7/18/2013 1:37,723,1471,94,Lincoln Ave & Armitage Ave,94,Lincoln Ave & Armitage Ave,Customer,null,null,Lincoln Park,41.9183,-87.6363,Lincoln Park,41.9183,-87.6363,0
74201,7/18/2013 1:12,7/18/2013 1:37,978,1468,94,Lincoln Ave & Armitage Ave,94,Lincoln Ave & Armitage Ave,Customer,null,null,Lincoln Park,41.9183,-87.6363,Lincoln Park,41.9183,-87.6363,0
74202,7/18/2013 1:19,7/18/2013 1:28,648,546,46,Wells St & Walton St,86,Eckhart Park,Customer,null,null,Near North Side,41.8999,-87.6344,West Town,41.8964,-87.661,2238.63740570143
74203,7/18/2013 1:26,7/18/2013 1:38,185,708,60,Dayton St & North Ave,71,Morgan St & Lake St,Customer,null,null,Near North Side,41.9106,-87.6494,Near West Side,41.8855,-87.6523,2797.55114111413
74204,7/18/2013 1:45,7/18/2013 2:07,158,1319,33,State St & Van Buren St,47,State St & Kinzie St,Customer,null,null,The Loop,41.8772,-87.6278,Near North Side,41.8892,-87.6277,1332.79471182757
74205,7/18/2013 1:46,7/18/2013 2:06,74,1237,33,State St & Van Buren St,47,State St & Kinzie St,Customer,null,null,The Loop,41.8772,-87.6278,Near North Side,41.8892,-87.6277,1332.79471182757
74206,7/18/2013 1:47,7/18/2013 1:54,869,421,22,May St & Taylor St,14,Morgan St & 18th St,Customer,null,null,Near West Side,41.8695,-87.6555,Lower West Side,41.8581,-87.6511,1317.74492906688
74207,7/18/2013 2:10,7/18/2013 2:28,158,1087,47,State St & Kinzie St,99,Lake Shore Dr & Ohio St,Customer,null,null,Near North Side,41.8892,-87.6277,Near North Side,41.8926,-87.6145,1159.02702181325
74208,7/18/2013 2:11,7/18/2013 2:22,74,705,47,State St & Kinzie St,99,Lake Shore Dr & Ohio St,Customer,null,null,Near North Side,41.8892,-87.6277,Near North Side,41.8926,-87.6145,1159.02702181325
74210,7/18/2013 2:30,7/18/2013 2:56,158,1584,99,Lake Shore Dr & Ohio St,76,Lake Shore Dr & Monroe St,Customer,null,null,Near North Side,41.8926,-87.6145,The Loop,41.881,-87.6167,1303.21859788223
74211,7/18/2013 2:31,7/18/2013 2:52,74,1237,99,Lake Shore Dr & Ohio St,76,Lake Shore Dr & Monroe St,Customer,null,null,Near North Side,41.8926,-87.6145,The Loop,41.881,-87.6167,1303.21859788223
74212,7/18/2013 2:58,7/18/2013 3:16,158,1136,76,Lake Shore Dr & Monroe St,68,Clinton St & Tilden St,Customer,null,null,The Loop,41.881,-87.6167,Near West Side,41.8759,-87.6408,2074.50313392566
74213,7/18/2013 2:59,7/18/2013 3:16,74,1008,76,Lake Shore Dr & Monroe St,68,Clinton St & Tilden St,Customer,null,null,The Loop,41.881,-87.6167,Near West Side,41.8759,-87.6408,2074.50313392566
74214,7/18/2013 3:02,7/18/2013 4:07,271,3898,19,Loomis St & Taylor St,19,Loomis St & Taylor St,Customer,null,null,Near West Side,41.8694,-87.661,Near West Side,41.8694,-87.661,0
74215,7/18/2013 3:02,7/18/2013 4:06,907,3840,19,Loomis St & Taylor St,19,Loomis St & Taylor St,Customer,null,null,Near West Side,41.8694,-87.661,Near West Side,41.8694,-87.661,0
74216,7/18/2013 3:05,7/18/2013 4:06,674,3667,349,Halsted St & Wrightwood Ave,19,Loomis St & Taylor St,Customer,null,null,Lincoln Park,41.9291,-87.6491,Near West Side,41.8694,-87.661,6707.17094478879
74218,7/18/2013 3:19,7/18/2013 3:37,857,1055,68,Clinton St & Tilden St,54,Ogden Ave & Chicago Ave,Customer,null,null,Near West Side,41.8759,-87.6408,West Town,41.8964,-87.6541,2526.95692835041
74219,7/18/2013 3:35,7/18/2013 3:48,2,811,255,Indiana Ave & Roosevelt Rd,36,Franklin St & Jackson Blvd,Customer,null,null,The Loop,41.8679,-87.623,The Loop,41.8777,-87.6353,1492.95471079628
74220,7/18/2013 3:49,7/18/2013 4:01,314,664,29,Noble St & Milwaukee Ave,28,Larrabee St & Menomonee St,Customer,null,null,West Town,41.9007,-87.6626,Lincoln Park,41.9147,-87.6433,2230.91239217534
74247,7/18/2013 6:36,7/18/2013 7:14,283,2286,5,State St & Harrison St,76,Lake Shore Dr & Monroe St,Customer,null,null,The Loop,41.874,-87.6277,The Loop,41.881,-87.6167,1199.04903411111
74276,7/18/2013 7:01,7/18/2013 7:09,337,471,32,Racine Ave & Congress Pkwy,75,Canal St & Jackson Blvd,Customer,null,null,Near West Side,41.8746,-87.657,Near West Side,41.8781,-87.64,1466.3381697889
74292,7/18/2013 7:12,7/18/2013 7:24,392,746,29,Noble St & Milwaukee Ave,91,Clinton St & Washington Blvd,Customer,null,null,West Town,41.9007,-87.6626,Near West Side,41.8834,-87.6412,2618.26473317071
74298,7/18/2013 7:14,7/18/2013 7:42,373,1659,58,Ashland Ave & Armitage Ave,69,Damen Ave & Pierce Ave,Customer,null,null,Logan Square,41.916,-87.6689,West Town,41.9094,-87.6777,1037.01810736456
74302,7/18/2013 7:17,7/18/2013 7:45,283,1646,76,Lake Shore Dr & Monroe St,5,State St & Harrison St,Customer,null,null,The Loop,41.881,-87.6167,The Loop,41.874,-87.6277,1199.04903411109
74313,7/18/2013 7:23,7/18/2013 7:36,342,769,91,Clinton St & Washington Blvd,255,Indiana Ave & Roosevelt Rd,Customer,null,null,Near West Side,41.8834,-87.6412,The Loop,41.8679,-87.623,2285.96465191762
74336,7/18/2013 7:33,7/18/2013 7:43,176,599,59,Wabash Ave & Roosevelt Rd,62,McCormick Place,Customer,null,null,The Loop,41.8682,-87.6263,Near South Side,41.8514,-87.6188,1963.89280192687
74369,7/18/2013 7:49,7/18/2013 7:57,863,480,91,Clinton St & Washington Blvd,49,Dearborn St & Monroe St,Customer,null,null,Near West Side,41.8834,-87.6412,The Loop,41.8813,-87.6295,993.618708253848
74394,7/18/2013 7:56,7/18/2013 8:00,96,244,68,Clinton St & Tilden St,77,Clinton St & Madison St,Customer,null,null,Near West Side,41.8759,-87.6408,Near West Side,41.8816,-87.6413,634.081315796627
