trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthday,from_community,from_station_latt,from_station_long,to_community,to_station_latt,to_station_long,dist_meters
334144,8/27/13 0:00,8/27/13 0:09,1060,559,112,Green St & Randolph St,175,Wells St & Polk St,Customer,null,null,Near West Side,41.8841,-87.6487,The Loop,41.8724,-87.6335,1809.426548
334147,8/27/13 0:01,8/27/13 0:14,1478,757,210,Ashland Ave & Division St,225,Halsted St & Dickens Ave,Customer,null,null,West Town,41.9034,-87.6693,Lincoln Park,41.9199,-87.6488,2498.342631
334148,8/27/13 0:02,8/27/13 0:16,417,800,56,Desplaines St & Kinzie St,225,Halsted St & Dickens Ave,Customer,null,null,Near West Side,41.8887,-87.6444,Lincoln Park,41.9199,-87.6488,3486.656824
334149,8/27/13 0:02,8/27/13 0:16,1530,810,56,Desplaines St & Kinzie St,225,Halsted St & Dickens Ave,Customer,null,null,Near West Side,41.8887,-87.6444,Lincoln Park,41.9199,-87.6488,3486.656824
334152,8/27/13 0:06,8/27/13 0:11,444,314,238,Ravenswood Ave & Montrose Ave,244,Ravenswood Ave & Irving Park Rd,Customer,null,null,Lake View,41.9616,-87.6744,North Center,41.9547,-87.6739,770.0218403
334153,8/27/13 0:07,8/27/13 1:53,1147,6350,90,Millennium Park,90,Millennium Park,Customer,null,null,The Loop,41.881,-87.6241,The Loop,41.881,-87.6241,0
334156,8/27/13 0:13,8/27/13 0:55,1550,2534,177,Theater on the Lake,67,Sheffield Ave & Fullerton Ave,Customer,null,null,Lincoln Park,41.9263,-87.6308,Lincoln Park,41.9256,-87.6537,1898.80878
334157,8/27/13 0:15,8/27/13 0:22,1475,408,59,Wabash Ave & Roosevelt Rd,178,State St & 19th St,Customer,null,null,The Loop,41.8682,-87.6263,Near West Side,41.8566,-87.6275,1289.107837
334158,8/27/13 0:15,8/27/13 0:21,1318,386,59,Wabash Ave & Roosevelt Rd,178,State St & 19th St,Customer,null,null,The Loop,41.8682,-87.6263,Near West Side,41.8566,-87.6275,1289.107837
334159,8/27/13 0:17,8/27/13 0:30,1049,773,15,Racine Ave & 18th St,15,Racine Ave & 18th St,Customer,null,null,Lower West Side,41.8582,-87.6565,Lower West Side,41.8582,-87.6565,0
334163,8/27/13 0:19,8/27/13 0:47,1309,1707,21,Aberdeen St & Jackson Blvd,33,State St & Van Buren St,Customer,null,null,Near West Side,41.8777,-87.6548,The Loop,41.8772,-87.6278,2237.38101
334166,8/27/13 0:21,8/27/13 0:32,141,630,248,Woodlawn Ave & 55th St,248,Woodlawn Ave & 55th St,Customer,null,null,Hyde Park,41.7953,-87.5965,Hyde Park,41.7953,-87.5965,0
334167,8/27/13 0:22,8/27/13 0:32,20,606,248,Woodlawn Ave & 55th St,248,Woodlawn Ave & 55th St,Customer,null,null,Hyde Park,41.7953,-87.5965,Hyde Park,41.7953,-87.5965,0
334168,8/27/13 0:24,8/27/13 2:20,371,6934,154,Southport Ave & Belmont Ave,165,Clark St & Waveland Ave,Customer,null,null,Lake View,41.9395,-87.6638,Lake View,41.9508,-87.6592,1310.928271
334169,8/27/13 0:24,8/27/13 2:20,548,6928,154,Southport Ave & Belmont Ave,165,Clark St & Waveland Ave,Customer,null,null,Lake View,41.9395,-87.6638,Lake View,41.9508,-87.6592,1310.928271
334170,8/27/13 0:25,8/27/13 1:53,662,5288,90,Millennium Park,90,Millennium Park,Customer,null,null,The Loop,41.881,-87.6241,The Loop,41.881,-87.6241,0
