trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthday,from_community,from_station_latt,from_station_long,to_community,to_station_latt,to_station_long,dist_meters
490356,9/14/13 0:00,9/14/13 0:46,411,2811,49,Dearborn St & Monroe St,43,Michigan Ave & Washington St,Customer,null,null,The Loop,41.8813,-87.6295,The Loop,41.8839,-87.6246,495.1633721
490359,9/14/13 0:01,9/14/13 0:16,1602,929,130,Damen Ave & Division St,219,Damen Ave & Cortland Ave,Customer,null,null,West Town,41.9033,-87.6769,Logan Square,41.916,-87.6774,1413.0144
490360,9/14/13 0:01,9/14/13 0:35,81,2036,17,Wood St & Division St,156,Clark St & Wellington Ave,Customer,null,null,West Town,41.9033,-87.6727,Lake View,41.9365,-87.6475,4236.30433
490363,9/14/13 0:02,9/14/13 0:29,374,1647,210,Ashland Ave & Division St,152,Lincoln Ave & Diversey Pkwy,Customer,null,null,West Town,41.9034,-87.6693,Lincoln Park,41.9322,-87.6586,3317.185236
490364,9/14/13 0:02,9/14/13 0:29,37,1625,210,Ashland Ave & Division St,152,Lincoln Ave & Diversey Pkwy,Customer,null,null,West Town,41.9034,-87.6693,Lincoln Park,41.9322,-87.6586,3317.185236
490365,9/14/13 0:03,9/14/13 0:29,573,1582,210,Ashland Ave & Division St,152,Lincoln Ave & Diversey Pkwy,Customer,null,null,West Town,41.9034,-87.6693,Lincoln Park,41.9322,-87.6586,3317.185236
490367,9/14/13 0:04,9/14/13 0:18,1392,851,130,Damen Ave & Division St,219,Damen Ave & Cortland Ave,Customer,null,null,West Town,41.9033,-87.6769,Logan Square,41.916,-87.6774,1413.0144
490368,9/14/13 0:04,9/14/13 0:31,450,1603,85,Michigan Ave & Oak St,220,Hampden Ct & Diversey Pkwy,Customer,null,null,Near North Side,41.901,-87.6238,Lake View,41.9326,-87.6424,3840.410692
490369,9/14/13 0:04,9/14/13 0:31,9,1587,85,Michigan Ave & Oak St,220,Hampden Ct & Diversey Pkwy,Customer,null,null,Near North Side,41.901,-87.6238,Lake View,41.9326,-87.6424,3840.410692
490373,9/14/13 0:05,9/14/13 0:45,1681,2391,213,Leavitt St & North Ave,156,Clark St & Wellington Ave,Customer,null,null,West Town,41.9102,-87.6823,Lake View,41.9365,-87.6475,4107.474671
